"Chowilla Creek 1.5km upstream River Murray junctio","A4261224","SA - Department for Environment and Water","-34.00223","140.862866"
"Chowilla Creek at Bridge upstream Monoman Creek","A4260535","SA - Department for Environment and Water","-33.967687","140.887014"
"Chowilla Creek downstream Monoman Creek","A4261091","SA - Department for Environment and Water","-33.9862","140.8618"
"Chowilla Creek upstream Monoman Creek (Pontoon)","A4261107","SA - Department for Environment and Water","-33.951394","140.900091"
"Christians","422348A","QLD - Department of Regional Development, Manufacturing and Water","-27.82341","151.51054"
"Christmas Ck Hstd","802005","WA - Department of Water and Environmental Regulation","-18.831077791","125.882939085"
"Christmas Creek Hstd","503013","WA - Department of Water and Environmental Regulation","-18.828295931","125.883004431"
"Christmas Tramway La","145026A","QLD - Department of Regional Development, Manufacturing and Water","-28.148868","152.971734"
"Christmas_C Hillview","145007A","QLD - Department of Regional Development, Manufacturing and Water","-28.21666667","153.00305556"
"Christmas_Ck Rudd Ln","145013A","QLD - Department of Regional Development, Manufacturing and Water","-28.17194444","152.98166667"
"Chruchmans Brook Dam Daily Dam Water Level, Perth","PI_230044.1","WA - Water Corporation","-32.152885","116.081425"
"Churchman Bk Wsl-Logger","ODSS_53443_WSLAHD.1","WA - Water Corporation","-32.152885","116.081425"
"Churchman Bk Wsl-Ranger","ODSS_21165_WSLAHD.1","WA - Water Corporation","-32.152885","116.081425"
"Churchmans Brook Dam Storage Volume","ODSS_11709_STAMN.1","WA - Water Corporation","-32.152885","116.081425"
"Cipoletti Weir","D405","NSW - Hunter Water","-32.239","151.6955"
"Cipoletti Weir","D406","NSW - Hunter Water","-32.239","151.6955"
"Ciprians Farm","509353","WA - Department of Water and Environmental Regulation","-34.859118267","118.079656704"
"Ciprians Farm No 2","509592","WA - Department of Water and Environmental Regulation","-34.860926354","118.079133389"
"Claravale Station","RN034900","NT - Department of Environment, Parks and Water Security","-14.365325","131.573675"
"Clare Weir","120012A","QLD - Department of Regional Development, Manufacturing and Water","-19.861348","147.233138"
"Clare Weir HW","120012A","QLD - SunWater","-19.861348","147.233138"
"Clarendon Weir (SA Water)","SAWCLRNDWR.1","SA - South Australian Water Corporation (SA Water)","-35.111442036362","138.63500266833"
"Clarke Hill","509223","WA - Department of Water and Environmental Regulation","-33.013501463","116.045387859"
"Clarke_R Tele Stn","120105A","QLD - Department of Regional Development, Manufacturing and Water","-19.21374","145.43862"
"Clarke_R Wandovale","120113A","QLD - Department of Regional Development, Manufacturing and Water","-19.58457","144.82335"
"Claude R_Clarke Lag.","130213A","QLD - Department of Regional Development, Manufacturing and Water","-24.47527869","147.14306089"
"Claude Wharton HW","136003C","QLD - SunWater","-25.61474","151.595"
"Claymore","610007","WA - Department of Water and Environmental Regulation","-33.744770423","115.696265262"
"Claymore","509354","WA - Department of Water and Environmental Regulation","-33.745029527","115.695181802"
"Claytons","509675","WA - Department of Water and Environmental Regulation","-33.634086178","115.787011259"
"Clear Hills","603173","WA - Department of Water and Environmental Regulation","-34.697948201","117.22973013"
"Cleaver Terrace","616133","WA - Department of Water and Environmental Regulation","-31.951563911","115.919524255"
"Cleland Gully Rd","A4261227","SA - Department of Primary Industries and Regions (SA)","-35.371878","138.651243"
"Cleland Gully Rd","A4261228","SA - Department of Primary Industries and Regions (SA)","-35.371868","138.651301"
"Cleland Gully Rd","A4261226","SA - Department of Primary Industries and Regions (SA)","-35.371921","138.651254"
"Cleland Gully Rd","A4261227","SA - Murraylands and Riverland Landscape Board","-35.371878","138.651243"
"Cleland Gully Rd","A4261226","SA - Murraylands and Riverland Landscape Board","-35.371921","138.651254"
"Clifton Park","613052","WA - Department of Water and Environmental Regulation","-32.817189429","115.735791925"
"Clohesy_R Boltons","110012A","QLD - Department of Regional Development, Manufacturing and Water","-16.8912556","145.5464306"
"Clohesy_R Main Rd","110013A","QLD - Department of Regional Development, Manufacturing and Water","-16.91061111","145.56452778"
"Cloncurry A","915203A","QLD - Department of Regional Development, Manufacturing and Water","-20.67181","140.49341"
"Cloncurry B","915203B","QLD - Department of Regional Development, Manufacturing and Water","-20.702842","140.491938"
"Cloncurry_R AgateDns","915210A","QLD - Department of Regional Development, Manufacturing and Water","-21.35385","140.41044"
"Cloncurry_R Canobie","915212A","QLD - Department of Regional Development, Manufacturing and Water","-19.474726","140.962063"
"Cloncurry_R Damsite","915204A","QLD - Department of Regional Development, Manufacturing and Water","-21.07459","140.41786"
"Cloves","509227","WA - Department of Water and Environmental Regulation","-33.02848701","115.987448158"
"Coach Rd","509233","WA - Department of Water and Environmental Regulation","-32.737749054","116.238999346"
"Cobdogla Evaporation Basin at Drainage Outfall","A4260592","SA - Department for Environment and Water","-34.238036","140.406257"
"Cobiac","616058","WA - Department of Water and Environmental Regulation","-32.322060842","116.200297508"
"Cobiac","509576","WA - Department of Water and Environmental Regulation","-32.321791641","116.200522974"
"Coccinea Rd","616143","WA - Department of Water and Environmental Regulation","-32.234213505","116.1059916"
"Cockburn @ Treloars","41901012","NSW - Water NSW","-31.12977","150.98557"
"Cockburn @Ballantine","41901011","NSW - Water NSW","-31.04994682","151.10007576"
"Cockburn D/S Weir","419114","NSW - Water NSW","-31.063655","151.054889"
"Cockburn North","809314","WA - Department of Water and Environmental Regulation","-15.701682445","128.120271914"
"Cockburn R @ Bates'","41901013","NSW - Water NSW","-31.054","151.0868"
"Coen_R Coen","922101A","QLD - Department of Regional Development, Manufacturing and Water","-13.944","143.19661111"
"Coen_R Fish Hole","922102A","QLD - Department of Regional Development, Manufacturing and Water","-13.49108333","142.32375"
"Coen_R Racecourse","922101B","QLD - Department of Regional Development, Manufacturing and Water","-13.955092","143.174689"
"Coffin Bay Golf Course Pluviometer","A5121002","SA - Department for Environment and Water","-34.633974","135.481208"
"Colac Service Basin No.4","SB855","VIC - Barwon Region Water Corporation (Barwon Water)","-38.3928","143.5935"
"Colac Service Basin No.5","SB855B","VIC - Barwon Region Water Corporation (Barwon Water)","-38.394978","143.594356"
"Coleman_R Bass Yards","920003A","QLD - Department of Regional Development, Manufacturing and Water","-15.13688889","141.80855556"
"Coleman_R King Jn","920002A","QLD - Department of Regional Development, Manufacturing and Water","-14.86919444","143.0575"
"Coliban Main Channel at Malmsbury Reservoir","MAINCHANNEL","VIC - Coliban Region Water Corporation (Coliban Water)","-37.210576","144.370136"
"Coliban River at Mannings Bridge","MANNINGS","VIC - Coliban Region Water Corporation (Coliban Water)","-37.31938","144.363983"
"Coliban River downstream of Lauriston Reservoir","DSLAURISTON","VIC - Coliban Region Water Corporation (Coliban Water)","-37.251142","144.38045"
"Coliban River downstream of Malmsbury Reservoir","DSMALMSBURY","VIC - Coliban Region Water Corporation (Coliban Water)","-37.191536","144.380245"
"Colyer Crk - Mount Forster","R0060022","NT - Department of Environment, Parks and Water Security","-23.575116","133.752631"
"Comet R_Comet Weir","130504B","QLD - Department of Regional Development, Manufacturing and Water","-23.61247222","148.55138889"
"Comet R_Comet Weir","130501A","QLD - Department of Regional Development, Manufacturing and Water","-23.61388603","148.55055158"
"Comet R_The Lake","130506A","QLD - Department of Regional Development, Manufacturing and Water","-24.31153611","148.61449722"
"Comet_R Weir Inflow","130504A","QLD - Department of Regional Development, Manufacturing and Water","-23.65272222","148.5545"
"Comet_Springsure_Ck","130510A","QLD - Department of Regional Development, Manufacturing and Water","-23.8563","148.5037"
"Commercial Rd Drain @ U/S Bagster Rd","DD505502.1","SA - City of Salisbury","-34.747881258932","138.63924564511"
"Compton Dam W.R.P.","512252","WA - Department of Water and Environmental Regulation","-31.211475325","121.657571699"
"Condamine_Chinchilla","422308C","QLD - Department of Regional Development, Manufacturing and Water","-26.8001","150.57495"
"Condamine_R  Pratten","422329A","QLD - Department of Regional Development, Manufacturing and Water","-28.05405202","151.789591"
"Condamine_R  Warwick","422310B","QLD - Department of Regional Development, Manufacturing and Water","-28.21286","152.02443"
"Condamine_R Bedarra","422344A","QLD - Department of Regional Development, Manufacturing and Water","-26.84166667","150.34427778"
"Condamine_R Cecil Wr","422316A","QLD - Department of Regional Development, Manufacturing and Water","-27.5336733","151.2032948"
"Condamine_R Cotswold","422325A","QLD - Department of Regional Development, Manufacturing and Water","-27.08551667","149.78656667"
"Condamine_R Loudouns","422333A","QLD - Department of Regional Development, Manufacturing and Water","-27.22510556","151.18573056"
"Condamine_R Range Br","422314A","QLD - Department of Regional Development, Manufacturing and Water","-27.12333333","151.09000153"
"Condamine_R TalgaiTW","422355A","QLD - Department of Regional Development, Manufacturing and Water","-27.99005833","151.75761111"
"Condamine_R Warwick","422310C","QLD - Department of Regional Development, Manufacturing and Water","-28.21430556","152.04852778"
"Condor at Threeways","410733","ACT - Icon Water Limited","-35.33016667","148.8883611"
"Congelin","614126","WA - Department of Water and Environmental Regulation","-32.807486498","116.827053169"
"Conjurunup","614122","WA - Department of Water and Environmental Regulation","-32.588183453","116.016072191"
"Connollys Hole","912107A","QLD - Department of Regional Development, Manufacturing and Water","-17.88263889","138.26538889"
"Connors Mt Bridget","130403A","QLD - Department of Regional Development, Manufacturing and Water","-22.03574","149.13149"
"Connors PinkLagoon","130404A","QLD - Department of Regional Development, Manufacturing and Water","-22.33591667","148.94847222"
"Cont Basin Discharge","615051","WA - Department of Water and Environmental Regulation","-30.392164405","117.797613865"
"Control","601014","WA - Department of Water and Environmental Regulation","-33.772474806","122.899981132"
"Cooby Dam","69","QLD - Toowoomba Regional Council","-27.364153650663","151.96820633606"
"Cooby_Ck Dam","422312A","QLD - Department of Regional Development, Manufacturing and Water","-27.38174","151.92497"
"Coochin C Mawsons Rd","141010A","QLD - Department of Regional Development, Manufacturing and Water","-26.877529","153.00411"
"Cook Pluvio","570802","ACT - Icon Water Limited","-35.25783333","149.054"
"Cook Road","510039","WA - Department of Water and Environmental Regulation","-33.935202695","117.254171238"
"Cooks Farm","609036","WA - Department of Water and Environmental Regulation","-33.141844061","117.88877573"
"Cooks Farm","510067","WA - Department of Water and Environmental Regulation","-33.141844061","117.88877573"
"Cooktown Crossing","919014A","QLD - Department of Regional Development, Manufacturing and Water","-16.563052","144.889665"
"Coolangatta Farm","612001","WA - Department of Water and Environmental Regulation","-33.330238919","116.263221358"
"Coolenar Pool","710003","WA - Department of Water and Environmental Regulation","-20.311405823","119.249026815"
"Coolibah Pocket","809302","WA - Department of Water and Environmental Regulation","-16.133548002","128.739581325"
"Coolmunda Dam","416409A","QLD - SunWater","-28.437064","151.217928"
"Coolmunda Dam TW","416416A","QLD - SunWater","-28.436387","151.217045"
"Coomala Pluvio at Obriens","A0211002","SA - Department for Environment and Water","-33.443534","135.407407"
"Coomalie Crk - Stuart Hwy","G8170066","NT - Department of Environment, Parks and Water Security","-13.013572","131.122868"
"Coomba Creek","504004","WA - Department of Water and Environmental Regulation","-21.628912117","119.566894917"
"Coomera_R Army Camp","146010A","QLD - Department of Regional Development, Manufacturing and Water","-28.02583333","153.19277778"
"Coomera_R Witheren","146001A","QLD - Department of Regional Development, Manufacturing and Water","-28.04666667","153.18611111"
"Coomet","00009","NSW - Snowy Hydro Limited","-36.22333333","149.13416667"
"Coominglah TBR","100017A","QLD - SunWater","-24.8393","150.8406"
"Coonanarrina Pool","504001","WA - Department of Water and Environmental Regulation","-21.023094529","117.607174008"
"Coonanarrina Pool","709003","WA - Department of Water and Environmental Regulation","-21.029592626","117.606680661"
"Cooper Creek NW Channel us Coongie Lakes","A0031007","SA - Department for Environment and Water","-27.2702","140.179192"
"Cooper Creek at Cullyamurra Water Hole","A0030501","SA - Department for Environment and Water","-27.6998","140.8432"
"Cooper_Ck Currareva","003101A","QLD - Department of Regional Development, Manufacturing and Water","-25.37014","142.74287"
"Coorong Channel adjacent Barker Knoll","A4261039","SA - Department for Environment and Water","-35.5585","138.9003"
"Coorong Channel near Beacon 1 (Ewe Island Shacks)","A4261043","SA - Department for Environment and Water","-35.5647","138.9358"
"Coorong at Ewe Island Barrage","A4261046","SA - Department for Environment and Water","-35.563377","138.964255"
"Coorong at Parnka Point","A4260633","SA - Department for Environment and Water","-35.901976","139.3956"
"Coorong near Woods Well","A4261209","SA - Department for Environment and Water","-36.01022","139.529373"
"Cooroona Water Hole Pluviometer","A5121004","SA - Department for Environment and Water","-34.798615","135.564282"
"Cooyah","613023","WA - Department of Water and Environmental Regulation","-32.905489526","115.845569096"
"Cooyar Ck Taromeo","143015B","QLD - Department of Regional Development, Manufacturing and Water","-26.7395","152.1377"
"Cooyar_C Damsite","143015A","QLD - Department of Regional Development, Manufacturing and Water","-26.74111111","152.13666667"
"Copperfield Crk - Chinamans Camp","G8140062","NT - Department of Environment, Parks and Water Security","-13.838927","131.788568"
"Copperfield Crk - U/S Umbrawarra Road","G8140082","NT - Department of Environment, Parks and Water Security","-13.859526","131.813902"
"Copperlode","110102A","QLD - Department of Regional Development, Manufacturing and Water","-16.97805681","145.67278078"
"Corballup Rd","509210","WA - Department of Water and Environmental Regulation","-34.147082611","116.451018514"
"Corella_R Main Rd","915209A","QLD - Department of Regional Development, Manufacturing and Water","-20.44766","140.31897"
"Corin Dam Boat Ramp","570947","ACT - Icon Water Limited","-35.53805506","148.83777706"
"Corin Res. at Dam","410742","ACT - Icon Water Limited","-35.53644444","148.8374444"
"Corio West SPS","SP038","VIC - Barwon Region Water Corporation (Barwon Water)","-38.0817","144.3506"
"Cotter Hut","570946","ACT - Icon Water Limited","-35.64947222","148.8314444"
"Cotter R. at Gingera","410730","ACT - Icon Water Limited","-35.58805556","148.8219167"
"Cotter R. at Kiosk","410700","ACT - Icon Water Limited","-35.32402778","148.94175"
"Cotter Res. at Dam","410704","ACT - Icon Water Limited","-35.320476","148.939676"
"Cotter U/S Stockyard","340000","ACT - Icon Water Limited","-35.48194444","148.81866667"
"Cotter Vanitys Xing","410725","ACT - Icon Water Limited","-35.34605556","148.8887778"
"Cotter above Bendora","410719","ACT - Icon Water Limited","-35.48333775","148.83333386"
"Cotter below Bendora","410747","ACT - Icon Water Limited","-35.44527778","148.8293889"
"Cotter below Corin","410752","ACT - Icon Water Limited","-35.53172222","148.8359444"
"Couchman Range","501027","WA - Department of Water and Environmental Regulation","-15.256470659","126.276650523"
"Coulson","145031A","QLD - Department of Regional Development, Manufacturing and Water","-27.954294","152.739821"
"Coutt Road","6081061","WA - Department of Water and Environmental Regulation","-34.251918693","115.934231891"
"Cowirra at 'V' Notch","A4260649","SA - Department for Environment and Water","-34.9294","139.3174"
"Cox Creek - WoodHouse Wetland Outlet","A5031006.1","SA - South Australian Water Corporation (SA Water)","-34.986478211021","138.73805163468"
"Cox Creek @ Uraidla","A5030526.1","SA - Hills and Fleurieu Landscape Board","-34.975052415224","138.73398500444"
"Cox Creek @ Woodhouse Wetland Inflow","A5031007.1","SA - South Australian Water Corporation (SA Water)","-34.981776978765","138.73539884934"
"Cox Creek U/S Brookes Road Bridge","A5031008.1","SA - South Australian Water Corporation (SA Water)","-34.972991214371","138.73560795923"
"Cracow_Ck Dawsonvale","130340A","QLD - Department of Regional Development, Manufacturing and Water","-25.41916953","150.23833817"
"Crediton TBR","100009A","QLD - SunWater","-21.1859","148.5559"
"Cressbrook Dam","70","QLD - Toowoomba Regional Council","-27.261400920691","152.19933632813"
"Cressbrook Damsite","143013A","QLD - Department of Regional Development, Manufacturing and Water","-27.26333333","152.20527778"
"Cressbrook_Ck Tinton","143006A","QLD - Department of Regional Development, Manufacturing and Water","-27.195","152.29833333"
"Crinum Ck_Lilyvale","130215A","QLD - Department of Regional Development, Manufacturing and Water","-23.20776944","148.33861667"
"Croome_Ck Moore Park","135006A","QLD - Department of Regional Development, Manufacturing and Water","-24.75136913","152.272173"
"Cross Farm","612032","WA - Department of Water and Environmental Regulation","-33.253778746","115.748658925"
"Crouch Road","609001","WA - Department of Water and Environmental Regulation","-34.003491659","115.468405722"
"Crystal Brook","122002A","QLD - Department of Regional Development, Manufacturing and Water","-20.34388889","148.49305556"
"Crystal Brook Pluviometer at Depot","A5070508","SA - Department for Environment and Water","-33.3513","138.2095"
"Crystal Head","806003","WA - Department of Water and Environmental Regulation","-14.486720524","125.796248453"
"Crystal Head","501003","WA - Department of Water and Environmental Regulation","-14.486720524","125.796248453"
"Crystal_Ck Mt Spec","117001A","QLD - Department of Regional Development, Manufacturing and Water","-18.97957","146.19972"
"Culford","509424","WA - Department of Water and Environmental Regulation","-32.539877763","116.478584365"
"Culgoa_R Whyenbah","422204A","QLD - Department of Regional Development, Manufacturing and Water","-28.43143333","148.2696"
"Culgoa_R Woolerbilla","422208B","QLD - Department of Regional Development, Manufacturing and Water","-28.8015","147.6203"
"Culgoa_R Woolerbilla","422208A","QLD - Department of Regional Development, Manufacturing and Water","-28.78406667","147.62896667"
"Cullen River - Stuart Hwy Railway Bridge","G8140060","NT - Department of Environment, Parks and Water Security","-14.031873","131.944124"
"Cundinup","509542","WA - Department of Water and Environmental Regulation","-33.810066969","115.794128906"
"Cunningham","416308A","QLD - Department of Regional Development, Manufacturing and Water","-28.73176","150.97167"
"Curara","509733","WA - Department of Water and Environmental Regulation","-32.798774977","116.251499063"
"Currency Creek Catchment Pluviometer at Dalenka Do","A4260647","SA - Department for Environment and Water","-35.4289","138.6672"
"Currency Creek at Currency Creek","A4261078","SA - Murraylands and Riverland Landscape Board","-35.4545","138.7604"
"Currency Creek near Goolwa Channel","A4261203","SA - Department for Environment and Water","-35.47357","138.814095"
"Currency Creek near Higgins","A4260530","SA - Department for Environment and Water","-35.4438","138.6921"
"Currency Creek near Peel Road Cemetery","A4261099","SA - Department for Environment and Water","-35.453617","138.754955"
"Currumbin_Ck Nicolls","146012A","QLD - Department of Regional Development, Manufacturing and Water","-28.1787","153.4237"
"Curtis Rd Culvert","616144","WA - Department of Water and Environmental Regulation","-32.22941943","116.114401574"
"Cws Pumping Stn","505016","WA - Department of Water and Environmental Regulation","-21.588098651","117.058000931"
"Cygnet River at Huxtable Forest","A5131001","SA - Department for Environment and Water","-35.733377","137.306371"
"Cygnet River upstream Koala Lodge","A5131014","SA - Department for Environment and Water","-35.698","137.5187"
"D 1 Drain","502011","WA - Department of Water and Environmental Regulation","-15.755813721","128.731470961"
"D 2B Drain","502018","WA - Department of Water and Environmental Regulation","-15.684746364","128.724565209"
"D C 500 @ OUTFALL","410110","NSW - Water NSW","-34.8787","145.5744"
"D C 800 @ OUTFALL","410108","NSW - Water NSW","-35.1037","145.7833"
"D-S Reedy Creek","8091111","WA - Department of Water and Environmental Regulation","-15.494388491","128.374873103"
"D/S BEATTY RD","OXR126","QLD - Brisbane City Council","-27.5846","153.01"
"D/S BEATTY RD","OXE125","QLD - Brisbane City Council","-27.584638825","153.010116827"
"D/S BOWMANS","210130","NSW - Water NSW","-32.4702","151.0586"
"D/S Burke Junction","WQ420096","NSW - Water NSW","-34.36474865","150.59260287"
"D/S Coro Floodgate","WEA1858","QLD - Brisbane City Council","-27.474539761","153.003562618"
"D/S Hill Rd","610014","WA - Department of Water and Environmental Regulation","-33.68384","115.35872"
"D/S TALLOWA DAM","215215","NSW - Water NSW","-34.77777778","150.31583333"
"D/S WADBILLIGA JN","218005","NSW - Water NSW","-36.1959","149.7616"
"D1 Drain","809308","WA - Department of Water and Environmental Regulation","-15.741020099","128.714632307"
"D2 Drain","809336","WA - Department of Water and Environmental Regulation","-15.682001286","128.727163132"
"D2B Drain","809319","WA - Department of Water and Environmental Regulation","-15.684412778","128.725293545"
"D3 Upper Stage Hght","809356","WA - Department of Water and Environmental Regulation","-15.62187882","128.711066288"
"D3D Down Stage Hght","809359","WA - Department of Water and Environmental Regulation","-15.610981621","128.708609481"
"D4 Drain","809334","WA - Department of Water and Environmental Regulation","-15.571857879","128.718840183"
"D7 Drain","809335","WA - Department of Water and Environmental Regulation","-15.572056131","128.718336264"
"D7 Upper Stage Hght","809354","WA - Department of Water and Environmental Regulation","-15.572357149","128.750569483"
"D7E2 Down Stage Hght","809355","WA - Department of Water and Environmental Regulation","-15.571353712","128.742764149"
"D8 Drain","809347","WA - Department of Water and Environmental Regulation","-15.532405375","128.825124893"
"DADENONG MR WR4","228269A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.947418","145.201713"
"DALMORE ROAD DRAIN","228606B","VIC - Melbourne Water Corporation (Melbourne Water)","-38.2039","145.417"
"DALMORE ROAD DRAIN","228606A","VIC - Melbourne Water Corporation (Melbourne Water)","-38.2115","145.427"
"DALMORE ROAD DRAIN","228606C","VIC - Melbourne Water Corporation (Melbourne Water)","-38.2039","145.417"
"DAM-MANGRV.Dam_WaterStorage_ML_BOM2012","DAM_MANGRV.1","NSW - Gosford City Council","-33.217417473504","151.11943327054"
"DAM-MARDI.Dam_WaterStorage_ML_BOM2012","DAM_MARDI.1","NSW - Central Coast Council","-33.29697623414","151.39656603847"
"DAM-MOONEY.Dam_WaterStorage_ML_BOM2012","DAM_MOONEY.1","NSW - Gosford City Council","-33.376337664603","151.24890992432"
"DANDAHRA GIBRALTAR R","204056","NSW - Water NSW","-29.484832","152.446839"
"DANDE C-LIVERPOOL RB","228373A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.8437","145.311"
"DANDE CK-KEYSBOROUGH","228356B","VIC - Melbourne Water Corporation (Melbourne Water)","-38.021624","145.187393"
"DANDENG-HAMMOND RD","228204B","VIC - Melbourne Water Corporation (Melbourne Water)","-37.993177","145.206742"
"DANDENG-HAMMOND RD","228204A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.995","145.205"
"DANDENONG CK-DANDY","228204C","VIC - Melbourne Water Corporation (Melbourne Water)","-37.9932","145.207"
"DANDENONG CK-POLICE","228368A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.9368","145.218"
"DANDENONG HEATHMONT","228357A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.8397","145.23"
"DANDENONG NORTH RG","228823A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.9727","145.232"
"DANDONGADALE @MATONG","403218","VIC - Department of Energy, Environment and Climate Action","-36.80542153","146.6314464"
"DANDY @ DANDY","228204","VIC - Department of Energy, Environment and Climate Action","-37.995","145.2066667"
"DAPTO CITIZENS BC","568180","NSW - Sydney Water Corporation (Sydney Water)","-34.4998","150.801"
"DAREBIN CK-BUNDOORA","229612A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.6959","145.047"
"DAREBIN CK-EPPING","229613A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.6487","145.033"
"DAREBIN CK-IVANHOE","229403A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.7488","145.034"
"DARGO @ DARGO UPPER","224205","VIC - Department of Energy, Environment and Climate Action","-37.3918","147.2726"
"DARGO @ L DARGO RD","224213","VIC - Department of Energy, Environment and Climate Action","-37.49511762","147.2686992"
"DARGO @ L DARGO RD","224213A","VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water)","-37.49511762","147.2686992"
"DARL ANABR@BULPUNGA","425011","NSW - Water NSW","-33.78313","141.74827"
"DARLING @ ASHVALE","425056","NSW - Water NSW","-33.81027778","142.11638889"
"DARLING @ JAMESVILLE","425057","NSW - Water NSW","-33.72777778","142.29555556"
"DARLING ANABR@WYCOT","425013","NSW - Water NSW","-32.967524","142.058085"
"DARLING@ANABRANCH","425048","NSW - Water NSW","-32.882916","142.355985"
"DARLING@BOURKE TOWN","425003","NSW - Water NSW","-30.087894","145.936761"
"DARLING@BURTUNDY","425007","NSW - Water NSW","-33.74641667","142.26827778"
"DARLING@D/S WEIR 19A","425037","NSW - Water NSW","-30.2326801","145.69570623"
"DARLING@DS DEADHORSE","425035","NSW - Water NSW","-30.26731301","145.60235183"
"DARLING@DS MEND WEIR","425034","NSW - Water NSW","-32.31402","142.50578"
"DARLING@GLEN VILLA","425036","NSW - Water NSW","-30.2542883","145.66947848"
"DARLING@LOUTH","425004","NSW - Water NSW","-30.53474142","145.11507479"
"DARLING@MENINDEE TWN","425001","NSW - Water NSW","-32.3969","142.4218"
"DARLING@MYANDETTA","425038","NSW - Water NSW","-30.18816215","145.75631799"
"DARLING@POONCARIE","425005","NSW - Water NSW","-33.3864","142.5678"
"DARLING@TILPA","425900","NSW - Water NSW","-30.936751","144.417698"
"DARLING@U/S WEIR 32","425012","NSW - Water NSW","-32.43684","142.38023"
"DARLING@WARRAWEENA","425039","NSW - Water NSW","-29.9646","146.3004"
"DARLING@WENTWORTH","425017","NSW - Water NSW","-34.1072","141.9207"
"DARLING@WILC. MAIN C","425008","NSW - Water NSW","-31.560942","143.377251"
"DARLOT @ HOMERTON","237205","VIC - Department of Energy, Environment and Climate Action","-38.150428","141.769572"
"DARLOT @ HOMERTON","237205A","VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water)","-38.150428","141.769572"
"DARLOT CREEK","237209","VIC - Department of Energy, Environment and Climate Action","-38.03472435","141.8204022"
"DART BK @ ABERDEEN 2","210088","NSW - Water NSW","-32.173969","150.86798"
"DART BR @ YARRAND BR","210124","NSW - Water NSW","-32.011016572","150.784032241"
"DARTMOUTH DAM","401224A","NSW - Water NSW","-36.5585","147.5262"
"DARWIN DAM - Meteorological","397.1","TAS - Hydro-electric Corporation (Hydro Tasmania)","-42.21965722","145.62175"
"DAV7","WQ420070","NSW - Water NSW","-34.45541","150.71698"
"DAVEY RIVER DS CROSSING RIVER","473.1","TAS - Department of Natural Resources and Environment Tasmania","-43.140645","145.950941"
"DAWESLEY CREEK  d/s Brukunga Mine","A4260659.1","SA - Department for Energy and Mining","-35.016528404668","138.93645544167"
"DAWESLEY CREEK  u/s Brukunga Mine","A4260658.1","SA - Department for Energy and Mining","-34.999869624755","138.94239587397"
"DAYS CREEK @ Brukunga Mine","A4260660.1","SA - Department for Energy and Mining","-35.004692268865","138.93676030659"
"DC ESC. @ B'BAH PS","410172","NSW - Water NSW","-34.286","145.8821"
"DC LALALTY @ LALALTY","409070","NSW - Water NSW","-35.791","145.7298"
"DC LALALTY @ RAIL BR","409053","NSW - Water NSW","-35.7783","145.564"
"DC ULUPNA U/S BOX CK","409069","NSW - Water NSW","-35.6556","145.4778"
"DC WOOD N. U/S BOX E","409082","NSW - Water NSW","-35.4957","145.2318"
"DC WOODB @ BOX CK ES","409081","NSW - Water NSW","-35.5582","145.2596"
"DEAKIN (S) MID/HWAY","406747","VIC - Department of Energy, Environment and Climate Action","-36.45077313","144.96044"
"DEAKIN (U) MASON RD","406749","VIC - Department of Energy, Environment and Climate Action","-36.41191855","144.9281583"
"DEAKIN DR 10 STANHOP","406755","VIC - Department of Energy, Environment and Climate Action","-36.44833333","144.955"
"DEAKIN M DR @ GRAY R","406731","VIC - Department of Energy, Environment and Climate Action","-36.32104014","144.9185638"
"DEAKIN MAIN ECHUCA","406704","VIC - Department of Energy, Environment and Climate Action","-36.12865662","144.7693105"
"DEAKIN MAIN SITE R","406746","VIC - Department of Energy, Environment and Climate Action","-36.45212277","144.9508317"
"DEAN @ LAKE COLAC","234209","VIC - Department of Energy, Environment and Climate Action","-38.33843869","143.5583248"
"DEDDICK @ DEDDICK","222210","VIC - Department of Energy, Environment and Climate Action","-37.0853747","148.4241522"
"DEE LAGOON - AT TUNNEL INLET","179.1","TAS - Hydro-electric Corporation (Hydro Tasmania)","-42.24777778","146.5658333"
"DEE RIVER AB DERWENT - UPSTREAM SITE","141.1","TAS - Hydro-electric Corporation (Hydro Tasmania)","-42.49622222","146.6823333"
"DEE WHY BC","566068","NSW - Sydney Water Corporation (Sydney Water)","-33.7389","151.2814"
"DEEP @ BULLA","230205A","VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water)","-37.631372","144.8009737"
"DEEP @ BULLA","230205","VIC - Department of Energy, Environment and Climate Action","-37.631372","144.8009737"
"DEEP @ BULLA- THIESS","230205A","VIC - Melbourne Water Corporation (Melbourne Water)","-37.6341","144.798"
